model,mse_cormat,mse,seed,data,d_dim
Cosine,6.679953027821767e-29,2.900062197720706e-6,98,BB Train,18
Sigmoid,5.189115063511047e-31,2.900062197720499e-6,98,BB Train,18
RBF,7.398450086563365e-31,2.900062197731741e-6,98,BB Train,18
Poly,1.176548654843155,21318.48290183944,99,BB Train,18
Cosine,6.455491640897927e-29,2.9000621977207674e-6,99,BB Train,18
Sigmoid,5.004046754919963e-31,2.9000621977206336e-6,99,BB Train,18
RBF,5.5918334499038666e-31,2.900062197731389e-6,99,BB Train,18
Poly,3.975999409606313e-20,2.900062200110588e-6,100,BB Train,18
Cosine,6.684366105731708e-29,2.900062197720631e-6,100,BB Train,18
Sigmoid,5.24902065787243e-31,2.900062197720592e-6,100,BB Train,18
RBF,6.970428776428282e-31,2.9000621977312494e-6,100,BB Train,18
Poly,3.1748814570145505e-12,2.9003075533338743e-6,101,BB Train,18
Cosine,6.667149636761663e-29,2.900062197720791e-6,101,BB Train,18
Sigmoid,5.223780221560437e-31,2.9000621977204464e-6,101,BB Train,18
RBF,6.34693253500998e-31,2.9000621977324594e-6,101,BB Train,18
Poly,1.177171815711854,21318.482901839623,102,BB Train,18
Cosine,6.478715493774364e-29,2.9000621977206353e-6,102,BB Train,18
Sigmoid,4.998712166142544e-31,2.9000621977204773e-6,102,BB Train,18
RBF,5.001487811828005e-31,2.900062197731831e-6,102,BB Train,18
Poly,1.1783171444937863,21318.482901839438,103,BB Train,18
Cosine,6.498916647592542e-29,2.900062197720586e-6,103,BB Train,18
Sigmoid,5.029364840928024e-31,2.900062197720591e-6,103,BB Train,18
RBF,6.33529152243686e-31,2.9000621977313845e-6,103,BB Train,18
Poly,1.185653422136782,63955.44869971838,104,BB Train,18
Cosine,6.284576162019873e-29,2.900062197720829e-6,104,BB Train,18
Sigmoid,4.9128539405764746e-31,2.900062197720534e-6,104,BB Train,18
RBF,6.6025076427800265e-31,2.900062197731268e-6,104,BB Train,18
Poly,1.1131896700002865e-15,2.9000622686802012e-6,105,BB Train,18
Cosine,6.758396901232571e-29,2.9000621977205383e-6,105,BB Train,18
Sigmoid,5.1215682910575576e-31,2.9000621977204904e-6,105,BB Train,18
RBF,5.553739410020021e-31,2.9000621977319584e-6,105,BB Train,18
Poly,7.4096245718386e-20,2.9000621982689667e-6,106,BB Train,18
Cosine,6.730713498387496e-29,2.900062197721005e-6,106,BB Train,18
Sigmoid,5.294423193582937e-31,2.900062197720461e-6,106,BB Train,18
RBF,5.9425328311442955e-31,2.90006219773164e-6,106,BB Train,18
Poly,1.1821290070491552,42636.965800779166,107,BB Train,18
Cosine,6.405247841818488e-29,2.9000621977207327e-6,107,BB Train,18
Sigmoid,5.092666341761967e-31,2.9000621977204875e-6,107,BB Train,18
RBF,5.841187183388189e-31,2.900062197731665e-6,107,BB Train,18
Poly,1.1755557832949866,21318.48290183983,108,BB Train,18
Cosine,6.442605967474672e-29,2.900062197720936e-6,108,BB Train,18
Sigmoid,4.969762171114361e-31,2.9000621977205633e-6,108,BB Train,18
RBF,5.938561028339294e-31,2.9000621977315497e-6,108,BB Train,18
Poly,1.1837392721553273,42636.9658007789,109,BB Train,18
Cosine,6.38464246580606e-29,2.9000621977206247e-6,109,BB Train,18
Sigmoid,4.973557737452299e-31,2.9000621977205484e-6,109,BB Train,18
RBF,6.852454864832265e-31,2.9000621977318335e-6,109,BB Train,18
Poly,1.176960922485099,21318.48290183956,110,BB Train,18
Cosine,6.433288396208739e-29,2.9000621977206742e-6,110,BB Train,18
Sigmoid,5.032684315543153e-31,2.900062197720488e-6,110,BB Train,18
RBF,5.171783562124922e-31,2.900062197732264e-6,110,BB Train,18
Poly,3.0823976432685865e-12,2.9003076984565844e-6,111,BB Train,18
Cosine,6.595838859236352e-29,2.900062197721128e-6,111,BB Train,18
Sigmoid,5.129672683556493e-31,2.900062197720564e-6,111,BB Train,18
RBF,6.484711532401605e-31,2.9000621977317797e-6,111,BB Train,18
Poly,1.1820875877163217,42636.96580077893,112,BB Train,18
Cosine,6.344427743650888e-29,2.9000621977206878e-6,112,BB Train,18
Sigmoid,5.0605951960877346e-31,2.9000621977204786e-6,112,BB Train,18
RBF,5.806584777923876e-31,2.9000621977317856e-6,112,BB Train,18
Poly,9.667711328019433e-20,2.900062196265829e-6,113,BB Train,18
Cosine,6.664635428040916e-29,2.9000621977204167e-6,113,BB Train,18
Sigmoid,5.180805874519182e-31,2.900062197720579e-6,113,BB Train,18
RBF,6.7582623547630655e-31,2.9000621977317064e-6,113,BB Train,18
Poly,1.1837298269104097,42636.965800778926,114,BB Train,18
Cosine,6.393389002724751e-29,2.900062197720715e-6,114,BB Train,18
Sigmoid,5.068695764967168e-31,2.90006219772052e-6,114,BB Train,18
RBF,6.048838222322146e-31,2.900062197732075e-6,114,BB Train,18
Poly,1.1808707576830888,42636.96580077922,115,BB Train,18
Cosine,6.313071729565564e-29,2.9000621977204265e-6,115,BB Train,18
Sigmoid,4.927319017619095e-31,2.900062197720425e-6,115,BB Train,18
RBF,6.47863272166263e-31,2.9000621977313075e-6,115,BB Train,18
Poly,3.0282132927632767e-12,2.9003076241415372e-6,116,BB Train,18
Cosine,6.591285489808449e-29,2.9000621977204722e-6,116,BB Train,18
Sigmoid,5.010213460765344e-31,2.900062197720603e-6,116,BB Train,18
RBF,7.870403621282804e-31,2.900062197731865e-6,116,BB Train,18
Poly,1.1779737115046816,21318.48290183945,117,BB Train,18
Cosine,6.488340565797851e-29,2.900062197720676e-6,117,BB Train,18
Sigmoid,5.165007157064734e-31,2.900062197720544e-6,117,BB Train,18
RBF,5.544209071415424e-31,2.900062197731732e-6,117,BB Train,18
Poly,2.961098330656482e-12,2.900307694602573e-6,118,BB Train,18
Cosine,6.608782076593875e-29,2.9000621977207793e-6,118,BB Train,18
Sigmoid,5.106467393570961e-31,2.900062197720559e-6,118,BB Train,18
RBF,6.540279682108975e-31,2.900062197731854e-6,118,BB Train,18
Poly,1.1843014657968267,42636.965800778875,119,BB Train,18
Cosine,6.42116949963952e-29,2.900062197720512e-6,119,BB Train,18
Sigmoid,5.2338697709177215e-31,2.9000621977204616e-6,119,BB Train,18
RBF,5.3741729805519065e-31,2.9000621977322616e-6,119,BB Train,18
Poly,1.1773858653260332,21318.48290183944,120,BB Train,18
Cosine,6.494217134500925e-29,2.9000621977204138e-6,120,BB Train,18
Sigmoid,5.205640752350145e-31,2.900062197720594e-6,120,BB Train,18
RBF,6.930553593662329e-31,2.90006219773146e-6,120,BB Train,18
Poly,1.1098013900734857e-15,2.900062273684526e-6,121,BB Train,18
Cosine,6.707489258557724e-29,2.9000621977210804e-6,121,BB Train,18
Sigmoid,5.35596701382754e-31,2.9000621977204595e-6,121,BB Train,18
RBF,6.966286847481418e-31,2.9000621977321113e-6,121,BB Train,18
Poly,1.182473661459597,42636.965800778984,122,BB Train,18
Cosine,6.402432595880727e-29,2.900062197720846e-6,122,BB Train,18
Sigmoid,4.930427002548141e-31,2.900062197720504e-6,122,BB Train,18
RBF,5.533826357798268e-31,2.9000621977316564e-6,122,BB Train,18
Poly,8.642058815436823e-13,2.900184876787765e-6,123,BB Train,18
Cosine,6.663741756040957e-29,2.9000621977210368e-6,123,BB Train,18
Sigmoid,5.152341926557211e-31,2.900062197720414e-6,123,BB Train,18
RBF,6.128039329948524e-31,2.900062197731755e-6,123,BB Train,18
Poly,1.1790412129080265,21318.482901839427,124,BB Train,18
Cosine,6.576229351811242e-29,2.900062197720573e-6,124,BB Train,18
Sigmoid,4.982716646735542e-31,2.900062197720503e-6,124,BB Train,18
RBF,5.663385135038257e-31,2.9000621977317886e-6,124,BB Train,18
Poly,1.1775649529534558,21318.482901839456,125,BB Train,18
Cosine,6.477019717458445e-29,2.900062197720863e-6,125,BB Train,18
Sigmoid,5.072872459082535e-31,2.9000621977205124e-6,125,BB Train,18
RBF,6.294868805361956e-31,2.9000621977316895e-6,125,BB Train,18
Poly,1.18143532184059,42636.965800779224,126,BB Train,18
Cosine,6.262933550185851e-29,2.9000621977208627e-6,126,BB Train,18
Sigmoid,4.802275726639413e-31,2.90006219772054e-6,126,BB Train,18
RBF,5.948614554974604e-31,2.9000621977317322e-6,126,BB Train,18
Poly,1.1074352729647814e-15,2.9000622715130343e-6,127,BB Train,18
Cosine,6.686474485818836e-29,2.9000621977209038e-6,127,BB Train,18
Sigmoid,5.107244410920136e-31,2.9000621977205374e-6,127,BB Train,18
RBF,5.441244384039281e-31,2.9000621977315535e-6,127,BB Train,18
Poly,1.1747904582251518,21318.482901839423,128,BB Train,18
Cosine,6.468320398551914e-29,2.900062197720593e-6,128,BB Train,18
Sigmoid,5.065849505212323e-31,2.900062197720544e-6,128,BB Train,18
RBF,6.741610069908682e-31,2.9000621977319974e-6,128,BB Train,18
Poly,1.0820769948388952e-11,2.900552900184291e-6,129,BB Train,18
Cosine,6.550688548095926e-29,2.9000621977208394e-6,129,BB Train,18
Sigmoid,5.081278930293205e-31,2.9000621977205446e-6,129,BB Train,18
RBF,6.972378220443117e-31,2.9000621977318627e-6,129,BB Train,18
Poly,8.726886027178622e-13,2.9001848730168452e-6,130,BB Train,18
Cosine,6.628701910106963e-29,2.9000621977202096e-6,130,BB Train,18
Sigmoid,5.220402382043578e-31,2.900062197720484e-6,130,BB Train,18
RBF,6.538338359391792e-31,2.900062197731716e-6,130,BB Train,18
Poly,8.655104441911986e-13,2.900184873004038e-6,131,BB Train,18
Cosine,6.664398442930424e-29,2.900062197720717e-6,131,BB Train,18
Sigmoid,5.334491354027664e-31,2.9000621977205866e-6,131,BB Train,18
RBF,7.925495246852687e-31,2.900062197731751e-6,131,BB Train,18
Poly,1.1814748321561832,42636.9658007792,132,BB Train,18
Cosine,6.327662896003519e-29,2.9000621977206094e-6,132,BB Train,18
Sigmoid,5.040950076308248e-31,2.9000621977205933e-6,132,BB Train,18
RBF,6.108104745499804e-31,2.9000621977320812e-6,132,BB Train,18
Poly,9.166032461748862e-13,2.9001850249528753e-6,133,BB Train,18
Cosine,6.635109885650974e-29,2.900062197721145e-6,133,BB Train,18
Sigmoid,5.212094192593845e-31,2.900062197720568e-6,133,BB Train,18
RBF,6.248076927484148e-31,2.900062197731824e-6,133,BB Train,18
Poly,1.181932287655046,42636.96580077903,134,BB Train,18
Cosine,6.376665256123379e-29,2.900062197720596e-6,134,BB Train,18
Sigmoid,4.968607511324648e-31,2.9000621977205743e-6,134,BB Train,18
RBF,6.762247139675374e-31,2.9000621977321096e-6,134,BB Train,18
Poly,1.451971544719215e-20,2.900062199371629e-6,135,BB Train,18
Cosine,6.747915684923545e-29,2.900062197720716e-6,135,BB Train,18
Sigmoid,5.167413516243329e-31,2.900062197720477e-6,135,BB Train,18
RBF,7.734783113867061e-31,2.900062197731864e-6,135,BB Train,18
Poly,3.048969159410935e-12,2.90030761997148e-6,136,BB Train,18
Cosine,6.622546705543333e-29,2.9000621977207433e-6,136,BB Train,18
Sigmoid,5.181213511635007e-31,2.9000621977205357e-6,136,BB Train,18
RBF,6.236315274029865e-31,2.9000621977313735e-6,136,BB Train,18
Poly,1.1771224754901748,21318.482901839456,137,BB Train,18
Cosine,6.545497636995048e-29,2.900062197720733e-6,137,BB Train,18
Sigmoid,5.112763255880034e-31,2.9000621977204904e-6,137,BB Train,18
RBF,5.616612081386369e-31,2.900062197731841e-6,137,BB Train,18
Poly,1.6071509876561507e-20,2.9000621989039716e-6,138,BB Train,18
Cosine,6.698137612509994e-29,2.90006219772056e-6,138,BB Train,18
Sigmoid,5.194733943514066e-31,2.900062197720452e-6,138,BB Train,18
RBF,6.82814083819318e-31,2.900062197732266e-6,138,BB Train,18
Poly,1.1767818316878267,21318.482901839714,139,BB Train,18
Cosine,6.510296437681671e-29,2.900062197720362e-6,139,BB Train,18
Sigmoid,4.957991722003161e-31,2.9000621977206116e-6,139,BB Train,18
RBF,5.765928832565059e-31,2.900062197732049e-6,139,BB Train,18
Poly,1.1778202547028047,21318.482901839598,140,BB Train,18
Cosine,6.482766774832842e-29,2.900062197720814e-6,140,BB Train,18
Sigmoid,5.225654071839206e-31,2.900062197720557e-6,140,BB Train,18
RBF,5.4741477424344e-31,2.9000621977320406e-6,140,BB Train,18
Poly,1.7185759877397786e-20,2.900062200604826e-6,141,BB Train,18
Cosine,6.765122912674409e-29,2.9000621977208568e-6,141,BB Train,18
Sigmoid,5.173893670871755e-31,2.900062197720451e-6,141,BB Train,18
RBF,7.08791180966454e-31,2.9000621977314273e-6,141,BB Train,18
Poly,1.1780216617099513,21318.482901839612,142,BB Train,18
Cosine,6.563062514661822e-29,2.900062197720134e-6,142,BB Train,18
Sigmoid,5.112154998729685e-31,2.9000621977205573e-6,142,BB Train,18
RBF,5.702800435627877e-31,2.900062197731593e-6,142,BB Train,18
Poly,3.085675212052784e-12,2.900307771273257e-6,143,BB Train,18
Cosine,6.647294133441598e-29,2.9000621977210643e-6,143,BB Train,18
Sigmoid,5.040222993384246e-31,2.9000621977205463e-6,143,BB Train,18
RBF,7.943669205909032e-31,2.9000621977318627e-6,143,BB Train,18
Poly,1.1771897060679644,21318.482901839427,144,BB Train,18
Cosine,6.551613994963515e-29,2.9000621977207225e-6,144,BB Train,18
Sigmoid,5.00204043656584e-31,2.900062197720653e-6,144,BB Train,18
RBF,6.067380900804332e-31,2.9000621977322536e-6,144,BB Train,18
Poly,1.1768598513903097,21318.482901839427,145,BB Train,18
Cosine,6.46720033312515e-29,2.90006219772065e-6,145,BB Train,18
Sigmoid,4.979052564108009e-31,2.9000621977204324e-6,145,BB Train,18
RBF,5.961303519990106e-31,2.9000621977318377e-6,145,BB Train,18
Poly,1.1740531051457349e-19,2.90006219580206e-6,146,BB Train,18
Cosine,6.668446055310355e-29,2.900062197720863e-6,146,BB Train,18
Sigmoid,5.223768466649857e-31,2.900062197720541e-6,146,BB Train,18
RBF,6.184355435835881e-31,2.9000621977319885e-6,146,BB Train,18
Poly,1.1826178927343372,42636.96580077913,147,BB Train,18
Cosine,6.410764161460253e-29,2.9000621977208517e-6,147,BB Train,18
Sigmoid,4.898283459570558e-31,2.900062197720607e-6,147,BB Train,18
RBF,5.870113038760613e-31,2.9000621977312524e-6,147,BB Train,18
Poly,1.1775477017864706,21318.48290183943,148,BB Train,18
Cosine,6.565106717321501e-29,2.900062197720724e-6,148,BB Train,18
Sigmoid,5.003151830534226e-31,2.900062197720537e-6,148,BB Train,18
RBF,6.405845178511499e-31,2.9000621977315696e-6,148,BB Train,18
Poly,9.049930405945165e-15,2.9000624216875993e-6,149,BB Train,18
Cosine,6.717531979326527e-29,2.900062197720391e-6,149,BB Train,18
Sigmoid,5.363681449910257e-31,2.9000621977205772e-6,149,BB Train,18
RBF,6.394717110306874e-31,2.9000621977316933e-6,149,BB Train,18
Poly,1.1757903262332743,21318.48290183961,150,BB Train,18
Cosine,6.404466138725017e-29,2.9000621977206742e-6,150,BB Train,18
Sigmoid,5.12278234657703e-31,2.9000621977204815e-6,150,BB Train,18
RBF,6.48773833903299e-31,2.900062197731752e-6,150,BB Train,18
Poly,8.695128435782803e-13,2.9001849466105418e-6,151,BB Train,18
Cosine,6.604532910841004e-29,2.9000621977205027e-6,151,BB Train,18
Sigmoid,5.259198986653048e-31,2.9000621977205675e-6,151,BB Train,18
RBF,5.500185679059608e-31,2.900062197731695e-6,151,BB Train,18
Poly,1.1802862445164293,42636.96580077943,152,BB Train,18
Cosine,6.262185636819409e-29,2.9000621977201283e-6,152,BB Train,18
Sigmoid,4.913248566775256e-31,2.900062197720511e-6,152,BB Train,18
RBF,6.5180049047545745e-31,2.900062197731519e-6,152,BB Train,18
Poly,1.1764339743104815,21318.48290183978,153,BB Train,18
Cosine,6.439932905768962e-29,2.9000621977208246e-6,153,BB Train,18
Sigmoid,4.8814923052268595e-31,2.9000621977204985e-6,153,BB Train,18
RBF,6.617192819209113e-31,2.90006219773137e-6,153,BB Train,18
Poly,1.184738970226399,63955.44869971821,154,BB Train,18
Cosine,6.297071677036384e-29,2.9000621977205383e-6,154,BB Train,18
Sigmoid,4.982187468732256e-31,2.9000621977204697e-6,154,BB Train,18
RBF,5.927535444202891e-31,2.9000621977315637e-6,154,BB Train,18
Poly,1.1827108779259607,42636.96580077901,155,BB Train,18
Cosine,6.434770288460025e-29,2.9000621977208144e-6,155,BB Train,18
Sigmoid,5.109077483170145e-31,2.9000621977206005e-6,155,BB Train,18
RBF,5.859188633979971e-31,2.9000621977316823e-6,155,BB Train,18
Poly,1.1777895704300156,21318.482901839696,156,BB Train,18
Cosine,6.536716753384348e-29,2.9000621977207212e-6,156,BB Train,18
Sigmoid,5.162834625719298e-31,2.900062197720463e-6,156,BB Train,18
RBF,5.620093916307105e-31,2.9000621977320486e-6,156,BB Train,18
Poly,1.1789375405018028,21318.48290183943,157,BB Train,18
Cosine,6.523013857887632e-29,2.900062197720809e-6,157,BB Train,18
Sigmoid,5.047630486586617e-31,2.9000621977204388e-6,157,BB Train,18
RBF,4.91825925790692e-31,2.9000621977319343e-6,157,BB Train,18
Poly,1.1772070131006225,21318.4829018396,158,BB Train,18
Cosine,6.528038117986869e-29,2.9000621977207594e-6,158,BB Train,18
Sigmoid,5.063431996017626e-31,2.9000621977205506e-6,158,BB Train,18
RBF,6.721389724214656e-31,2.900062197731497e-6,158,BB Train,18
Poly,1.1143551124138182e-15,2.900062273420964e-6,159,BB Train,18
Cosine,6.720969826653035e-29,2.9000621977209178e-6,159,BB Train,18
Sigmoid,5.249574483603589e-31,2.9000621977205124e-6,159,BB Train,18
RBF,5.624655423297678e-31,2.900062197731649e-6,159,BB Train,18
Poly,1.1766942090114274,21318.48290183969,160,BB Train,18
Cosine,6.487225463516419e-29,2.900062197720701e-6,160,BB Train,18
Sigmoid,5.0569532972754845e-31,2.9000621977204637e-6,160,BB Train,18
RBF,7.191778220147791e-31,2.9000621977317077e-6,160,BB Train,18
Poly,1.1829003918602756,42636.96580077903,161,BB Train,18
Cosine,6.359328837073576e-29,2.900062197720903e-6,161,BB Train,18
Sigmoid,4.965928215400104e-31,2.9000621977204942e-6,161,BB Train,18
RBF,5.503312660484628e-31,2.9000621977320706e-6,161,BB Train,18
Poly,1.18242778590924,42636.96580077934,162,BB Train,18
Cosine,6.371312452693822e-29,2.9000621977208195e-6,162,BB Train,18
Sigmoid,4.976153191858467e-31,2.900062197720481e-6,162,BB Train,18
RBF,5.913049946105758e-31,2.900062197732296e-6,162,BB Train,18
Poly,1.177865725820705,21318.482901839616,163,BB Train,18
Cosine,6.491125622669017e-29,2.9000621977206603e-6,163,BB Train,18
Sigmoid,5.055841281673336e-31,2.900062197720576e-6,163,BB Train,18
RBF,5.611866364948613e-31,2.9000621977319804e-6,163,BB Train,18
Poly,1.178042812318749,21318.482901839456,164,BB Train,18
Cosine,6.480818033710633e-29,2.9000621977208487e-6,164,BB Train,18
Sigmoid,5.165400719842194e-31,2.900062197720672e-6,164,BB Train,18
RBF,5.654502724564108e-31,2.900062197731897e-6,164,BB Train,18
Poly,8.782712935128329e-13,2.9001848741203365e-6,165,BB Train,18
Cosine,6.673348874619269e-29,2.9000621977211333e-6,165,BB Train,18
Sigmoid,5.0060175579747565e-31,2.9000621977204925e-6,165,BB Train,18
RBF,7.53950811752029e-31,2.9000621977314095e-6,165,BB Train,18
Poly,1.1746916276039867,21318.48290183978,166,BB Train,18
Cosine,6.31651829379683e-29,2.9000621977210164e-6,166,BB Train,18
Sigmoid,4.969370675503464e-31,2.9000621977204777e-6,166,BB Train,18
RBF,5.040823869490325e-31,2.900062197731504e-6,166,BB Train,18
Poly,8.737049227907112e-13,2.9001850220720815e-6,167,BB Train,18
Cosine,6.675869196736563e-29,2.900062197720934e-6,167,BB Train,18
Sigmoid,5.045349020320087e-31,2.9000621977204853e-6,167,BB Train,18
RBF,6.329456266947694e-31,2.900062197731962e-6,167,BB Train,18
Poly,1.17743767615077,21318.482901839612,168,BB Train,18
Cosine,6.508609599133789e-29,2.9000621977210143e-6,168,BB Train,18
Sigmoid,4.984653086591431e-31,2.900062197720551e-6,168,BB Train,18
RBF,5.320334083020811e-31,2.9000621977319593e-6,168,BB Train,18
Poly,4.5867613754955185e-21,2.9000622004470336e-6,169,BB Train,18
Cosine,6.724273014437284e-29,2.900062197721002e-6,169,BB Train,18
Sigmoid,5.343898131927539e-31,2.900062197720572e-6,169,BB Train,18
RBF,6.016787375739537e-31,2.9000621977319893e-6,169,BB Train,18
Poly,1.1807193391555204,42636.965800779326,170,BB Train,18
Cosine,6.316945661460491e-29,2.900062197720796e-6,170,BB Train,18
Sigmoid,4.990497893995903e-31,2.900062197720571e-6,170,BB Train,18
RBF,6.208559203729778e-31,2.90006219773155e-6,170,BB Train,18
Poly,1.0722992346259182e-15,2.9000622747082395e-6,171,BB Train,18
Cosine,6.650819785940869e-29,2.9000621977205247e-6,171,BB Train,18
Sigmoid,5.198823633512903e-31,2.9000621977204197e-6,171,BB Train,18
RBF,6.108761183531173e-31,2.9000621977320944e-6,171,BB Train,18
Poly,1.1769952477216492,21318.482901839423,172,BB Train,18
Cosine,6.564034728485175e-29,2.9000621977210003e-6,172,BB Train,18
Sigmoid,5.208028619828835e-31,2.9000621977204227e-6,172,BB Train,18
RBF,6.196319967580168e-31,2.9000621977323696e-6,172,BB Train,18
Poly,1.1761145866003935,21318.482901839612,173,BB Train,18
Cosine,6.455203671238517e-29,2.9000621977206005e-6,173,BB Train,18
Sigmoid,5.027378271450118e-31,2.90006219772057e-6,173,BB Train,18
RBF,5.603769174516407e-31,2.900062197731781e-6,173,BB Train,18
Poly,1.1825091637936893,42636.965800779166,174,BB Train,18
Cosine,6.382318432338942e-29,2.9000621977206963e-6,174,BB Train,18
Sigmoid,4.983761887145011e-31,2.900062197720463e-6,174,BB Train,18
RBF,5.480587646003359e-31,2.900062197731667e-6,174,BB Train,18
Poly,1.176840609981991,21318.48290183968,175,BB Train,18
Cosine,6.398521552229898e-29,2.9000621977208568e-6,175,BB Train,18
Sigmoid,5.139849454751497e-31,2.9000621977205057e-6,175,BB Train,18
RBF,5.3528166072249725e-31,2.900062197731671e-6,175,BB Train,18
Poly,1.183080014343358,42636.9658007789,176,BB Train,18
Cosine,6.351670155666644e-29,2.9000621977210228e-6,176,BB Train,18
Sigmoid,4.9865706950437644e-31,2.9000621977205302e-6,176,BB Train,18
RBF,6.805334649669007e-31,2.900062197731872e-6,176,BB Train,18
Poly,8.877860572297329e-13,2.9001850224661916e-6,177,BB Train,18
