model,mse_cormat,mse,seed,data,d_dim
VAE,4.3879574129707463e-4,0.02445651449963078,494,BB Test,18
PCA,0.0015739683889163178,0.07384258415324212,494,BB Test,18
VAE,4.418656076039502e-4,0.024301227407874493,495,BB Test,18
PCA,0.0014744119857108386,0.06895415860553279,495,BB Test,18
VAE,2.4114292719814654e-4,0.020547505094631505,496,BB Test,18
PCA,0.001603997895407684,0.06222841125427981,496,BB Test,18
VAE,2.4185239278543257e-4,0.020695975840610007,497,BB Test,18
PCA,0.0015179152237556248,0.061015248614876526,497,BB Test,18
VAE,2.825808069099366e-4,0.02130035495849282,498,BB Test,18
PCA,0.0016117244357006077,0.06198452750136549,498,BB Test,18
VAE,7.8571034240342e-4,0.02773945123120635,499,BB Test,18
PCA,0.0015629157900543898,0.06895765852272051,499,BB Test,18
VAE,2.2434648371391497e-4,0.021316164264095168,500,BB Test,18
PCA,0.0014694305107383174,0.060497778830802665,500,BB Test,18
VAE,2.585522744019705e-4,0.023347318663839794,501,BB Test,18
PCA,0.0018900649194977023,0.06795607971471043,501,BB Test,18
VAE,7.871303724121047e-4,0.0313909444004756,502,BB Test,18
PCA,0.0017860225658843283,0.08244308781386199,502,BB Test,18
VAE,2.4776801786367895e-4,0.022481109655194953,503,BB Test,18
PCA,0.0015939175845688036,0.06321442935442928,503,BB Test,18
VAE,0.0011286464321243674,0.030546758893865933,504,BB Test,18
PCA,0.0016450700928252466,0.0719621563443378,504,BB Test,18
VAE,4.341088887058555e-4,0.025165490559106406,505,BB Test,18
PCA,0.0016403451652141198,0.08119827970844075,505,BB Test,18
VAE,2.7713605033537767e-4,0.023648528391116804,506,BB Test,18
PCA,0.002096162118348028,0.07046192117004733,506,BB Test,18
VAE,4.5948850886007997e-4,0.024514525841831662,507,BB Test,18
PCA,0.0014334846190096023,0.06281872885370753,507,BB Test,18
VAE,2.5725139234430126e-4,0.02291596111683908,508,BB Test,18
PCA,0.001839063842864939,0.0666233829706717,508,BB Test,18
VAE,0.0012296434331580338,0.031618606990029996,509,BB Test,18
PCA,0.0018150851562482443,0.06805553861153538,509,BB Test,18
VAE,2.3218944565103056e-4,0.021520252884064683,510,BB Test,18
PCA,0.0017273633359837592,0.06412768484599785,510,BB Test,18
VAE,0.0011644087191494006,0.02942824879539193,511,BB Test,18
PCA,0.0017201946713377774,0.06888770072151926,511,BB Test,18
VAE,2.374424561533636e-4,0.020282720614241113,512,BB Test,18
PCA,0.0017388422609677457,0.0630346937236541,512,BB Test,18
VAE,4.602514303163798e-4,0.024690786151460715,513,BB Test,18
PCA,0.0014716486172868303,0.06324861584905167,513,BB Test,18
VAE,4.434935486636014e-4,0.025160604039410523,514,BB Test,18
PCA,0.0015115689831033756,0.06813562024572328,514,BB Test,18
VAE,7.619678412110471e-4,0.02963905614308411,515,BB Test,18
PCA,0.0016361468733258062,0.08109127101869691,515,BB Test,18
VAE,7.62333434426086e-4,0.02878424568349592,516,BB Test,18
PCA,0.001623329718450069,0.07540748425559453,516,BB Test,18
VAE,2.1061358868499502e-4,0.019858116952640604,517,BB Test,18
PCA,0.001479492572915165,0.05994563202439818,517,BB Test,18
VAE,2.3540453713402027e-4,0.020388223188268773,518,BB Test,18
PCA,0.0015383713566891012,0.06007083896835806,518,BB Test,18
VAE,8.003080381278449e-4,0.02930096333455453,519,BB Test,18
PCA,0.001644062145830028,0.07227721407907638,519,BB Test,18
VAE,3.1287238251254227e-4,0.024200211843689506,520,BB Test,18
PCA,0.001751693846279578,0.0653113282597763,520,BB Test,18
VAE,2.700793260331437e-4,0.021834678836095366,521,BB Test,18
PCA,0.0022080067729226835,0.07133530415347958,521,BB Test,18
VAE,4.5488626861152733e-4,0.023412963278728348,522,BB Test,18
PCA,0.0014334136301386057,0.0632646855658529,522,BB Test,18
VAE,7.877135686788832e-4,0.027182998497936314,523,BB Test,18
PCA,0.0015435524300166292,0.06484184409041088,523,BB Test,18
VAE,2.681456144813587e-4,0.02345502599112215,524,BB Test,18
PCA,0.0018279376824147254,0.06657194916133811,524,BB Test,18
VAE,2.3350498415674684e-4,0.02068870606684933,525,BB Test,18
PCA,0.0017862343238009039,0.06545330476516166,525,BB Test,18
VAE,4.45444729905585e-4,0.02516214006379025,526,BB Test,18
PCA,0.0014936414937071455,0.06753195519922282,526,BB Test,18
VAE,8.191243102023724e-4,0.03252963145134814,527,BB Test,18
PCA,0.0017272264535938269,0.0784368731272595,527,BB Test,18
VAE,2.3669916168854687e-4,0.02208421147322996,528,BB Test,18
PCA,0.0018174207338132779,0.06593155833753568,528,BB Test,18
VAE,2.790590574161635e-4,0.022969361248999245,529,BB Test,18
PCA,0.0022972273926024685,0.07605878568084275,529,BB Test,18
VAE,7.562366219923217e-4,0.027478294614144944,530,BB Test,18
PCA,0.001588515753288153,0.07563194261797426,530,BB Test,18
VAE,2.1642531551933564e-4,0.01994722296491499,531,BB Test,18
PCA,0.0015076498500703282,0.0609960416890077,531,BB Test,18
VAE,5.225172822811132e-4,0.027204584610933558,532,BB Test,18
PCA,0.0016174270219700521,0.06673098119141299,532,BB Test,18
VAE,2.602485187323744e-4,0.023599071221771108,533,BB Test,18
PCA,0.001938681787817804,0.0689870569161872,533,BB Test,18
VAE,4.544432540445896e-4,0.025722689208944823,534,BB Test,18
PCA,0.0015815298278820103,0.0712733642296493,534,BB Test,18
VAE,0.001113974192452053,0.031877467503040394,535,BB Test,18
PCA,0.0016610898615468327,0.0771748566190107,535,BB Test,18
VAE,7.791572341478716e-4,0.028694940664166693,536,BB Test,18
PCA,0.001641610858069686,0.07208324317745086,536,BB Test,18
VAE,8.060979422210063e-4,0.028486401842065624,537,BB Test,18
PCA,0.001624099512805105,0.06663278958522785,537,BB Test,18
VAE,2.3306656437473277e-4,0.021490396695317472,538,BB Test,18
PCA,0.001518508319777367,0.06098289358517966,538,BB Test,18
VAE,4.357156383211215e-4,0.024819132628743558,539,BB Test,18
PCA,0.0015854008138221779,0.07258764319483343,539,BB Test,18
VAE,4.6763708083885554e-4,0.026656230584835853,540,BB Test,18
PCA,0.0016108871294769254,0.07334677874138645,540,BB Test,18
VAE,2.910578028608599e-4,0.022854091115508825,541,BB Test,18
PCA,0.0017241627815759773,0.06466823820073647,541,BB Test,18
VAE,2.710311255749045e-4,0.023201547065001746,542,BB Test,18
PCA,0.0020259049132189313,0.06947379834630907,542,BB Test,18
VAE,7.969542224252772e-4,0.028540617708794132,543,BB Test,18
PCA,0.0016110885166285508,0.07045343385714926,543,BB Test,18
VAE,0.0011247500262617672,0.032229724921260944,544,BB Test,18
PCA,0.001723403733067409,0.07740646768896355,544,BB Test,18
VAE,2.236621232332531e-4,0.021705064403245863,545,BB Test,18
PCA,0.001747902339152827,0.06477090530283987,545,BB Test,18
VAE,4.3905484027209743e-4,0.023668621737887852,546,BB Test,18
PCA,0.0014394652326775224,0.06515481788678623,546,BB Test,18
VAE,4.427396405363094e-4,0.02529163493929924,547,BB Test,18
PCA,0.001464818638543488,0.06817769599094374,547,BB Test,18
VAE,2.4076266044274815e-4,0.02262785569085414,548,BB Test,18
PCA,0.001545137121097511,0.06210441862289351,548,BB Test,18
VAE,2.1547880005478472e-4,0.020111495627111793,549,BB Test,18
PCA,0.0014560801367473745,0.05878601960841893,549,BB Test,18
VAE,4.7256091360829363e-4,0.027046202901429034,550,BB Test,18
PCA,0.0015778592768534957,0.07163568851291419,550,BB Test,18
VAE,5.195560709855024e-4,0.029105475718953874,551,BB Test,18
PCA,0.0017227519905378154,0.07340427198997264,551,BB Test,18
VAE,2.4011295843747338e-4,0.021591916826883165,552,BB Test,18
PCA,0.001749802717511095,0.06359554667349855,552,BB Test,18
VAE,2.408446611176104e-4,0.021048246629163013,553,BB Test,18
PCA,0.0017320130275765724,0.06413778575061946,553,BB Test,18
VAE,2.559008920086576e-4,0.021374022577108187,554,BB Test,18
PCA,0.0020151880455300006,0.06766636132770681,554,BB Test,18
VAE,0.001185731166955809,0.03217896353509653,555,BB Test,18
PCA,0.001769073903703678,0.06970951000217364,555,BB Test,18
VAE,4.726871607308897e-4,0.027423996724624398,556,BB Test,18
PCA,0.001719771573220149,0.08071806097253584,556,BB Test,18
VAE,0.00025478882683390293,0.022916888891486267,557,BB Test,18
PCA,0.0016113828516911833,0.06336002146628751,557,BB Test,18
VAE,2.2293818991070007e-4,0.020203548731977886,558,BB Test,18
PCA,0.001484130921393121,0.06005963803896611,558,BB Test,18
VAE,8.052114764784705e-4,0.03009403619186962,559,BB Test,18
PCA,0.001664946475480972,0.07287890186929402,559,BB Test,18
VAE,2.1208895062224442e-4,0.019885002768854732,560,BB Test,18
PCA,0.0014600030061021666,0.05910026092158139,560,BB Test,18
VAE,2.9448235693767586e-4,0.023968342355386443,561,BB Test,18
PCA,0.0016913376839562506,0.06478217521769175,561,BB Test,18
VAE,7.995366560082605e-4,0.0272863268532837,562,BB Test,18
PCA,0.001582498823762925,0.06666761979778195,562,BB Test,18
VAE,2.0712452681599064e-4,0.01977889947790629,563,BB Test,18
PCA,0.001462493241477423,0.05954746316277992,563,BB Test,18
VAE,2.1999234750620105e-4,0.021220857582000416,564,BB Test,18
PCA,0.0017581492283298798,0.06465403594592001,564,BB Test,18
VAE,0.00114556250944176,0.030473934109633616,565,BB Test,18
PCA,0.0016953739827543363,0.07223048617356197,565,BB Test,18
VAE,0.001184255905675251,0.03241754950298014,566,BB Test,18
PCA,0.0017216767441308807,0.07032933166388963,566,BB Test,18
VAE,2.7695752735673525e-4,0.023267507936555343,567,BB Test,18
PCA,0.0019084170235505952,0.06657143384152843,567,BB Test,18
VAE,5.175507411547966e-4,0.02675523930211721,568,BB Test,18
PCA,0.0016317749700623205,0.06664104451975426,568,BB Test,18
VAE,2.455596720632816e-4,0.02061086581589581,569,BB Test,18
PCA,0.001960591942185267,0.06610381194563247,569,BB Test,18
VAE,0.0011294758170892392,0.030242121380137196,570,BB Test,18
PCA,0.0016985801068487418,0.07486148350104489,570,BB Test,18
VAE,2.3804615373500127e-4,0.020415300929960047,571,BB Test,18
PCA,0.0017612131181987953,0.061962466066000546,571,BB Test,18
VAE,2.5896743945046894e-4,0.023183019641746974,572,BB Test,18
PCA,0.00185895249287703,0.06670717076014446,572,BB Test,18
VAE,3.011355404547304e-4,0.023589118368388954,573,BB Test,18
PCA,0.001647383350862646,0.06397060304618198,573,BB Test,18
VAE,2.5011591406350856e-4,0.021111848019083935,574,BB Test,18
PCA,0.002045692443212246,0.06719589093211865,574,BB Test,18
VAE,2.2736537236200792e-4,0.021855257807677962,575,BB Test,18
PCA,0.0018604352473056381,0.06659355948387911,575,BB Test,18
VAE,2.396719794726106e-4,0.020882888962744338,576,BB Test,18
PCA,0.0017895354204366652,0.064159757571795,576,BB Test,18
VAE,2.636325220487898e-4,0.023362685017239135,577,BB Test,18
PCA,0.0018345309841781318,0.066330905278986,577,BB Test,18
VAE,5.470202570480169e-4,0.028535559048109158,578,BB Test,18
PCA,0.0017215565218891282,0.07189000620909149,578,BB Test,18
VAE,4.6953657176417284e-4,0.025306558348665888,579,BB Test,18
PCA,0.0014579803392481044,0.06320714622320076,579,BB Test,18
VAE,2.4353660506220372e-4,0.020777937201967148,580,BB Test,18
PCA,0.0017294003688184771,0.06218493740649488,580,BB Test,18
VAE,7.775300442987433e-4,0.02838066273369451,581,BB Test,18
PCA,0.0015445987712532007,0.06963505734924645,581,BB Test,18
VAE,2.4439578586698835e-4,0.022284572339953738,582,BB Test,18
PCA,0.002027040715320338,0.06975201246424681,582,BB Test,18
VAE,4.565312807160535e-4,0.0262115863282305,583,BB Test,18
PCA,0.0016093382511608424,0.07200067266222088,583,BB Test,18
VAE,4.4098882358417364e-4,0.02425690483609161,584,BB Test,18
PCA,0.0015855517983201992,0.07433107476129903,584,BB Test,18
VAE,4.296240067203015e-4,0.023803517758473215,585,BB Test,18
PCA,0.0014349000782844462,0.06584439960594413,585,BB Test,18
VAE,2.275439305665612e-4,0.020595880548836827,586,BB Test,18
PCA,0.0017689921694652784,0.0631208361075804,586,BB Test,18
VAE,4.405107736834319e-4,0.025246374600372278,587,BB Test,18
PCA,0.001471235553257211,0.06841482111112228,587,BB Test,18
VAE,2.810644885291001e-4,0.024232507193604324,588,BB Test,18
PCA,0.001967272341792024,0.06891847674230497,588,BB Test,18
VAE,4.468393383171769e-4,0.02587006888724479,589,BB Test,18
PCA,0.001524609767006986,0.07139129505234383,589,BB Test,18
VAE,2.1454163683910094e-4,0.020474416190050897,590,BB Test,18
PCA,0.0014999231727394872,0.061022647963093285,590,BB Test,18
VAE,8.455535280548633e-4,0.030364011497801487,591,BB Test,18
PCA,0.001761574483049217,0.06999588748495628,591,BB Test,18
VAE,4.46328687245581e-4,0.024799804333713763,592,BB Test,18
PCA,0.0014642730632021532,0.06735106272407165,592,BB Test,18
VAE,7.867444432307009e-4,0.02804058073821802,593,BB Test,18
PCA,0.0015144119528395263,0.06875130680688102,593,BB Test,18
VAE,2.495563301456162e-4,0.021424506539087985,594,BB Test,18
PCA,0.002198350277405952,0.07285649985364077,594,BB Test,18
VAE,4.47570583336041e-4,0.022971463452092056,595,BB Test,18
PCA,0.0014609923422103492,0.060977151643396156,595,BB Test,18
VAE,4.5320747298862755e-4,0.024263110100342617,596,BB Test,18
PCA,0.001432447903880134,0.0630964619366962,596,BB Test,18
VAE,4.631507644994053e-4,0.025892495961642146,597,BB Test,18
PCA,0.0015534136467197097,0.06901953925251667,597,BB Test,18
VAE,2.1896171081738606e-4,0.021098420616971297,598,BB Test,18
PCA,0.001484510480713185,0.060882845565533916,598,BB Test,18
VAE,2.3790265254720883e-4,0.022185980023542773,599,BB Test,18
PCA,0.001846937574651421,0.06668337529935334,599,BB Test,18
VAE,0.0011704749757376841,0.03036075348838402,600,BB Test,18
PCA,0.0017173758894891992,0.06839544596088265,600,BB Test,18
VAE,4.8631409010206844e-4,0.025705973192541337,601,BB Test,18
PCA,0.0015650193899757103,0.06443258243967949,601,BB Test,18
VAE,2.462726183132981e-4,0.02285723183495799,602,BB Test,18
PCA,0.0018395809089422179,0.06677933985834318,602,BB Test,18
VAE,4.6245953352334657e-4,0.025098038989677093,603,BB Test,18
PCA,0.0015332975493661648,0.069524444940312,603,BB Test,18
VAE,7.644453038077772e-4,0.02649957358494023,604,BB Test,18
PCA,0.0015312879072377611,0.06780348988932625,604,BB Test,18
VAE,4.8465818145513006e-4,0.025216545063696506,605,BB Test,18
PCA,0.0015195279757444576,0.06363260160154117,605,BB Test,18
VAE,4.7407542750433365e-4,0.02542370181604403,606,BB Test,18
PCA,0.0014665570360294113,0.06430823029116046,606,BB Test,18
VAE,2.2389860807900524e-4,0.021016846346049462,607,BB Test,18
PCA,0.0015166926003537854,0.06053066623166212,607,BB Test,18
VAE,7.930587685707293e-4,0.027878737424002417,608,BB Test,18
PCA,0.0015273278916981222,0.06618623624527382,608,BB Test,18
VAE,0.0011872886831692392,0.032692568429648704,609,BB Test,18
PCA,0.0017689423493885373,0.07155156236689666,609,BB Test,18
VAE,2.5496959114622335e-4,0.022828303353834782,610,BB Test,18
PCA,0.0020460482315290815,0.0691943532974638,610,BB Test,18
VAE,2.0972720193463134e-4,0.020680536091850592,611,BB Test,18
PCA,0.0014259978221590178,0.05867230344049753,611,BB Test,18
VAE,2.5907351880124455e-4,0.0232127080822446,612,BB Test,18
PCA,0.0018643216106088566,0.06763096049386857,612,BB Test,18
VAE,0.0016003093468669287,0.035353626868524696,613,BB Test,18
PCA,0.0018959827838746467,0.07285570916496205,613,BB Test,18
VAE,3.0146645131527174e-4,0.02431721745695183,614,BB Test,18
PCA,0.001674406943113182,0.06379048437061648,614,BB Test,18
VAE,3.1936821753506835e-4,0.024354025607253638,615,BB Test,18
PCA,0.001691972991711057,0.06372989858361063,615,BB Test,18
VAE,4.8319750272971196e-4,0.025472984324289218,616,BB Test,18
PCA,0.001517630442494917,0.06437136236577161,616,BB Test,18
VAE,4.764829553519927e-4,0.02641860212736174,617,BB Test,18
PCA,0.0015105423184697045,0.06653134408548364,617,BB Test,18
VAE,0.0010952610749568952,0.034370244227841296,618,BB Test,18
PCA,0.0018101072554131859,0.0867974682132165,618,BB Test,18
VAE,2.1436284349806835e-4,0.020263433304567393,619,BB Test,18
PCA,0.001495732940115183,0.05970125561092996,619,BB Test,18
VAE,2.5765702823923165e-4,0.02238599902890047,620,BB Test,18
PCA,0.00203932507679402,0.0680061342539028,620,BB Test,18
VAE,2.3994019053148765e-4,0.021835994381235128,621,BB Test,18
PCA,0.0019706605614536617,0.0674727177381687,621,BB Test,18
VAE,2.4661201484129134e-4,0.020950381686991468,622,BB Test,18
PCA,0.002016794576796616,0.06754421966939794,622,BB Test,18
VAE,2.8934065790710165e-4,0.02372178896708796,623,BB Test,18
PCA,0.002226693181997193,0.07296379329294064,623,BB Test,18
VAE,4.4960389049061324e-4,0.02600648391847521,624,BB Test,18
PCA,0.0017245322612138901,0.07990374451354187,624,BB Test,18
VAE,4.4946594424910764e-4,0.024516677005825455,625,BB Test,18
PCA,0.0014531030253219653,0.06719383220384945,625,BB Test,18
VAE,2.2615890636214228e-4,0.020156124903004852,626,BB Test,18
PCA,0.001526238938739519,0.059462448535139684,626,BB Test,18
VAE,2.739673099719115e-4,0.023129265484000832,627,BB Test,18
PCA,0.001602722244215269,0.0625372225714624,627,BB Test,18
VAE,8.064149100169032e-4,0.027986429510545332,628,BB Test,18
PCA,0.0015794108253124246,0.0654180533514046,628,BB Test,18
VAE,2.4856200955410975e-4,0.022450289048689242,629,BB Test,18
PCA,0.002058995742730346,0.06914022666970929,629,BB Test,18
VAE,4.63994946965705e-4,0.02350056182950552,630,BB Test,18
PCA,0.0014575376582056324,0.061790087789111416,630,BB Test,18
VAE,4.544492432436995e-4,0.02413060313859691,631,BB Test,18
PCA,0.001455443936118257,0.06179151486653135,631,BB Test,18
VAE,5.0253417218698e-4,0.02930748022353336,632,BB Test,18
PCA,0.0018425418549116016,0.08085021627689502,632,BB Test,18
VAE,4.4470311550431587e-4,0.024115067267201085,633,BB Test,18
PCA,0.0015060066938193675,0.06716722676467515,633,BB Test,18
VAE,2.3468144342870138e-4,0.020182051361008164,634,BB Test,18
PCA,0.001494619915338354,0.059193267512557136,634,BB Test,18
VAE,8.260817230169205e-4,0.027356669884566278,635,BB Test,18
PCA,0.0016328320316053417,0.06483392789719701,635,BB Test,18
VAE,4.486772565584044e-4,0.025306657198589915,636,BB Test,18
PCA,0.0014455644328941245,0.06525803345805754,636,BB Test,18
VAE,4.5154523459240423e-4,0.0238799494040728,637,BB Test,18
PCA,0.0014556560783264634,0.06590045669489782,637,BB Test,18
VAE,4.6480934623920934e-4,0.026054265553045044,638,BB Test,18
PCA,0.0015437511995001238,0.06853926652911312,638,BB Test,18
VAE,2.668840395811419e-4,0.02280813392681512,639,BB Test,18
PCA,0.0016639506163892944,0.06304073354073429,639,BB Test,18
VAE,7.920096673354191e-4,0.02820839952638707,640,BB Test,18
PCA,0.0015500562687629175,0.06726723064237768,640,BB Test,18
VAE,8.139074343794718e-4,0.028001259946312262,641,BB Test,18
PCA,0.0016000475451763763,0.06647974914012722,641,BB Test,18
VAE,0.0015849051042602586,0.03694621243541306,642,BB Test,18
PCA,0.001974379102057566,0.0749917720147494,642,BB Test,18
VAE,2.1781412522316936e-4,0.021383333654541935,643,BB Test,18
PCA,0.0014799083397891066,0.06123308872857753,643,BB Test,18
VAE,0.0011570244351675274,0.03165504570010894,644,BB Test,18
PCA,0.0016605455987639731,0.07247091026645114,644,BB Test,18
VAE,2.482964739650118e-4,0.022773068738759852,645,BB Test,18
PCA,0.001869349962379836,0.0671767395149897,645,BB Test,18
VAE,4.587992411113888e-4,0.024667906000950694,646,BB Test,18
PCA,0.0015654310547765426,0.06857466736283557,646,BB Test,18
VAE,2.457958982870576e-4,0.02198176557679964,647,BB Test,18
PCA,0.0017424859025843,0.06425683914144809,647,BB Test,18
VAE,2.0882661796506387e-4,0.02108672748134493,648,BB Test,18
PCA,0.001505230185102969,0.06141876006729973,648,BB Test,18
VAE,2.2859719969470455e-4,0.02155915682464092,649,BB Test,18
PCA,0.001714323449949321,0.06511199700981037,649,BB Test,18
VAE,8.697711959678565e-4,0.03353945947256241,650,BB Test,18
PCA,0.0018719570187138914,0.08131334544863397,650,BB Test,18
VAE,7.592862813389206e-4,0.027039107141165745,651,BB Test,18
PCA,0.0015497299552213325,0.07266166986247291,651,BB Test,18
VAE,2.6593881268423817e-4,0.022500300967420124,652,BB Test,18
PCA,0.002172505029432485,0.07075562893103782,652,BB Test,18
VAE,7.758831128868286e-4,0.028149560314799857,653,BB Test,18
PCA,0.0016249289818214068,0.0732653437299993,653,BB Test,18
VAE,4.5376886699750825e-4,0.025051932685306814,654,BB Test,18
PCA,0.00146734243495444,0.06719699737128713,654,BB Test,18
VAE,4.353911964932023e-4,0.025021040433015753,655,BB Test,18
PCA,0.0015638887329177693,0.07149369274286281,655,BB Test,18
VAE,4.5399321994517403e-4,0.026417034188418172,656,BB Test,18
PCA,0.0016360874609209935,0.0744837419038751,656,BB Test,18
VAE,4.896232615908553e-4,0.026810711994796285,657,BB Test,18
PCA,0.0015575205027225747,0.06734313442024348,657,BB Test,18
VAE,7.957163024388195e-4,0.025896501199059594,658,BB Test,18
PCA,0.0014898340613688477,0.062457940553333,658,BB Test,18
VAE,4.373971446974875e-4,0.024905786957528108,659,BB Test,18
PCA,0.0014788295605206888,0.0671241807852176,659,BB Test,18
VAE,2.2486092602100249e-4,0.0197704803415123,660,BB Test,18
PCA,0.001476400012999508,0.05856927182889728,660,BB Test,18
VAE,8.354627208733077e-4,0.02870822601440975,661,BB Test,18
PCA,0.0016121787248887338,0.06622660354385031,661,BB Test,18
VAE,7.670090971197696e-4,0.0287512540875495,662,BB Test,18
PCA,0.0016460795999628383,0.07456593135662622,662,BB Test,18
VAE,2.6951496104899776e-4,0.023294390362983943,663,BB Test,18
PCA,0.0018510728243810034,0.06655651761199578,663,BB Test,18
VAE,2.333374047150843e-4,0.02140500396814988,664,BB Test,18
PCA,0.0017528502579015647,0.06434178446360236,664,BB Test,18
VAE,4.471131482313551e-4,0.0241945582744561,665,BB Test,18
PCA,0.0014630636986117634,0.06732044875211099,665,BB Test,18
VAE,4.570005785181318e-4,0.024637003146911057,666,BB Test,18
PCA,0.0015399732124842466,0.06771048929263881,666,BB Test,18
VAE,2.1759605856098692e-4,0.01988110020640134,667,BB Test,18
PCA,0.0016241783224736602,0.06007930777289161,667,BB Test,18
VAE,2.3733684244476303e-4,0.021406918181940595,668,BB Test,18
PCA,0.0020554660238198156,0.06959503993302302,668,BB Test,18
VAE,4.5498398776384143e-4,0.024305689381210218,669,BB Test,18
PCA,0.0014098527615201526,0.06286281601930963,669,BB Test,18
VAE,4.8635505593212335e-4,0.026393467737733406,670,BB Test,18
PCA,0.0015822480822622294,0.065709819638071,670,BB Test,18
VAE,7.475112461107179e-4,0.02786270626973004,671,BB Test,18
PCA,0.0015845902624609923,0.07461113892496306,671,BB Test,18
VAE,2.293306960829432e-4,0.021258203207637088,672,BB Test,18
PCA,0.0014844312720203349,0.05938765238092532,672,BB Test,18
VAE,4.414984087908598e-4,0.024202237619302663,673,BB Test,18
PCA,0.0015394548913219013,0.07242241387534201,673,BB Test,18
VAE,2.3557972217578337e-4,0.021025271706812988,674,BB Test,18
PCA,0.0018244226452998002,0.06475673328908427,674,BB Test,18
VAE,2.8509546358831934e-4,0.021862330735346214,675,BB Test,18
PCA,0.002363597964005611,0.07484974874295772,675,BB Test,18
VAE,4.3892990604292283e-4,0.024255222295372875,676,BB Test,18
PCA,0.0014785540506031863,0.06653260550182433,676,BB Test,18
VAE,2.573730265847343e-4,0.022817457810646924,677,BB Test,18
PCA,0.001785650593510723,0.06545296496939637,677,BB Test,18
VAE,4.473371257540668e-4,0.02584080049397309,678,BB Test,18
PCA,0.001537259644813987,0.07078560744946728,678,BB Test,18
VAE,5.468884110490282e-4,0.029615084826886424,679,BB Test,18
PCA,0.0017771004654215002,0.07641020521797914,679,BB Test,18
VAE,2.401939139324938e-4,0.021997607768503114,680,BB Test,18
PCA,0.0017669937423558976,0.06457504420693032,680,BB Test,18
VAE,4.7699569811852937e-4,0.026706307555333746,681,BB Test,18
PCA,0.0016528839911926748,0.07286936585595397,681,BB Test,18
VAE,4.6627554048764486e-4,0.02465688067635282,682,BB Test,18
PCA,0.001418402809290931,0.06457140533148328,682,BB Test,18
VAE,2.537449695521955e-4,0.021793880144215873,683,BB Test,18
PCA,0.0020494291782997397,0.06906050584318647,683,BB Test,18
VAE,4.519866350299812e-4,0.02504582419937999,684,BB Test,18
PCA,0.001482959754357132,0.06554208138463005,684,BB Test,18
VAE,2.1685732743336193e-4,0.021204544341620557,685,BB Test,18
PCA,0.0014733250419231893,0.05942296217341434,685,BB Test,18
VAE,4.395171536916223e-4,0.023969361003106867,686,BB Test,18
PCA,0.0014919666256826619,0.06774962798138251,686,BB Test,18
VAE,4.4651606493250153e-4,0.025427619626123676,687,BB Test,18
PCA,0.0014768243111844329,0.06834661640659041,687,BB Test,18
VAE,2.639568283124896e-4,0.022468610415828927,688,BB Test,18
PCA,0.0017611614488875613,0.06391421018872075,688,BB Test,18
VAE,2.3859131566588752e-4,0.02101840448746837,689,BB Test,18
PCA,0.0020280001074661942,0.06855904032242434,689,BB Test,18
VAE,4.4230439127315046e-4,0.024669097730268468,690,BB Test,18
PCA,0.0015162568442203617,0.06928077291070013,690,BB Test,18
VAE,7.955247686310008e-4,0.02762360844686133,691,BB Test,18
PCA,0.0015686942853534113,0.06660636965218021,691,BB Test,18
VAE,2.3349464518612173e-4,0.021695504336901896,692,BB Test,18
PCA,0.0017385741370446444,0.06366113909535231,692,BB Test,18
VAE,4.406784856619328e-4,0.023973873645228155,693,BB Test,18
PCA,0.00144550527970216,0.06407177337655595,693,BB Test,18
VAE,2.4277030506927784e-4,0.022134494955949494,694,BB Test,18
PCA,0.001787504982943451,0.06484980544245994,694,BB Test,18
VAE,4.2701237611088733e-4,0.02408151488908704,695,BB Test,18
PCA,0.0015169694117952626,0.0728287910229634,695,BB Test,18
VAE,2.0424608379095865e-4,0.019689695361596204,696,BB Test,18
PCA,0.0014041487019464751,0.05751484880176781,696,BB Test,18
VAE,2.3059044701348498e-4,0.021831357130663066,697,BB Test,18
PCA,0.0017536587645858876,0.06570226256993779,697,BB Test,18
VAE,7.503035266977552e-4,0.03001371390205784,698,BB Test,18
PCA,0.0016851755231739726,0.08400574945840548,698,BB Test,18
VAE,4.343260892790568e-4,0.024652913903269128,699,BB Test,18
PCA,0.0015749366613054107,0.07244150414469636,699,BB Test,18
VAE,7.714467066788432e-4,0.027022638987754297,700,BB Test,18
PCA,0.0015495089149380544,0.06962460881938443,700,BB Test,18
VAE,4.511296428409981e-4,0.025384352130856446,701,BB Test,18
PCA,0.0014732993568486962,0.06696363287476907,701,BB Test,18
VAE,5.048251207584743e-4,0.027399589643703332,702,BB Test,18
PCA,0.0016694012748193164,0.07187110665652795,702,BB Test,18
VAE,4.5469966722783795e-4,0.023718379016228194,703,BB Test,18
PCA,0.0014127592762509028,0.06237062370434311,703,BB Test,18
VAE,2.718910118885697e-4,0.02310689372772231,704,BB Test,18
PCA,0.0019383269961084366,0.06697392339843299,704,BB Test,18
VAE,3.427116210923784e-4,0.02504910906067509,705,BB Test,18
PCA,0.0017552954159076825,0.06668711520226481,705,BB Test,18
VAE,8.000475083886468e-4,0.02625733326628571,706,BB Test,18
PCA,0.0015228845371863988,0.06367032776804872,706,BB Test,18
VAE,7.873993368925668e-4,0.02827331958887397,707,BB Test,18
PCA,0.0016255226379586038,0.06898835094571777,707,BB Test,18
VAE,7.899355190065123e-4,0.026495980881915165,708,BB Test,18
